state	power	likelihood
251	1	-8007.43
252	1	-8008.33
253	1	-8009.97
254	1	-8012.44
255	1	-8012.1
256	1	-8010.36
257	1	-8013.77
258	1	-8016.94
259	1	-8018.72
260	1	-8015.7
261	1	-8013.33
262	1	-8011.07
263	1	-8009.38
264	1	-8012.27
265	1	-8011.28
266	1	-8017.84
267	1	-8014.92
268	1	-8011.39
269	1	-8009.39
270	1	-8014.06
271	1	-8009.45
272	1	-8011.01
273	1	-8012.81
274	1	-8013.37
275	1	-8012.81
276	1	-8015.77
277	1	-8014.67
278	1	-8011.1
279	1	-8008.72
280	1	-8011.56
281	1	-8012.04
282	1	-8014.13
283	1	-8012.03
284	1	-8012.81
285	1	-8017.14
286	1	-8014.32
287	1	-8014.5
288	1	-8014.69
289	1	-8013.7
290	1	-8012.75
291	1	-8016.03
292	1	-8014.06
293	1	-8014.93
294	1	-8016.04
295	1	-8021.05
296	1	-8020.23
297	1	-8019.68
298	1	-8017.22
299	1	-8028.26
300	1	-8027.74
301	1	-8023.17
302	1	-8025.89
303	1	-8021.71
304	1	-8021.76
305	1	-8018.5
306	1	-8016.56
307	1	-8013.71
308	1	-8014.92
309	1	-8013.56
310	1	-8012.55
311	1	-8012.12
312	1	-8015.09
313	1	-8019.05
314	1	-8017.44
315	1	-8019.85
316	1	-8015.51
317	1	-8020.79
318	1	-8015.86
319	1	-8017.94
320	1	-8017.5
321	1	-8021.18
322	1	-8019.96
323	1	-8021.67
324	1	-8026.69
325	1	-8017.08
326	1	-8010.48
327	1	-8012.41
328	1	-8013.53
329	1	-8012.7
330	1	-8016.75
331	1	-8012.04
332	1	-8013.86
333	1	-8015.07
334	1	-8016.52
335	1	-8017.68
336	1	-8022.35
337	1	-8019.95
338	1	-8017.5
339	1	-8017.31
340	1	-8015.99
341	1	-8014.45
342	1	-8012.02
343	1	-8009.96
344	1	-8012.96
345	1	-8015.16
346	1	-8010.35
347	1	-8008.43
348	1	-8017.26
349	1	-8013.73
350	1	-8011.92
351	1	-8011.51
352	1	-8009.37
353	1	-8011.2
354	1	-8013.79
355	1	-8015.76
356	1	-8013.1
357	1	-8011.76
358	1	-8017.26
359	1	-8018.68
360	1	-8020.11
361	1	-8013.54
362	1	-8019
363	1	-8014.95
364	1	-8012.98
365	1	-8016.41
366	1	-8025.23
367	1	-8026.45
368	1	-8015.95
369	1	-8014.24
370	1	-8013.15
371	1	-8012.57
372	1	-8013.92
373	1	-8018.89
374	1	-8018.26
375	1	-8018.17
376	1	-8018.28
377	1	-8020.11
378	1	-8025.7
379	1	-8018.11
380	1	-8017.63
381	1	-8013.33
382	1	-8013.14
383	1	-8013.55
384	1	-8017.61
385	1	-8015.94
386	1	-8020.03
387	1	-8023.94
388	1	-8020.08
389	1	-8019.14
390	1	-8017.81
391	1	-8010.23
392	1	-8006.04
393	1	-8008.17
394	1	-8013.44
395	1	-8010.49
396	1	-8015.22
397	1	-8018.61
398	1	-8014.68
399	1	-8014.48
400	1	-8010.39
401	1	-8013.5
402	1	-8015.41
403	1	-8018.07
404	1	-8014.55
405	1	-8009.92
406	1	-8010.07
407	1	-8009.12
408	1	-8016.32
409	1	-8019.79
410	1	-8014.44
411	1	-8027.65
412	1	-8020.35
413	1	-8018.67
414	1	-8011.72
415	1	-8013.33
416	1	-8013.58
417	1	-8014.95
418	1	-8019.71
419	1	-8024.72
420	1	-8018.77
421	1	-8011.89
422	1	-8012.24
423	1	-8011.71
424	1	-8015.66
425	1	-8020.46
426	1	-8016.14
427	1	-8018.29
428	1	-8015.48
429	1	-8018.6
430	1	-8015.16
431	1	-8019.76
432	1	-8024.25
433	1	-8021.06
434	1	-8024.14
435	1	-8031.89
436	1	-8017.96
437	1	-8018.38
438	1	-8013.98
439	1	-8016.31
440	1	-8015.16
441	1	-8015.76
442	1	-8015.35
443	1	-8015.44
444	1	-8014.81
445	1	-8010.87
446	1	-8012.08
447	1	-8015.98
448	1	-8021.35
449	1	-8018
450	1	-8016.04
451	1	-8016.03
452	1	-8018.52
453	1	-8017.15
454	1	-8014.59
455	1	-8011.4
456	1	-8011.36
457	1	-8008.12
458	1	-8014.42
459	1	-8010.06
460	1	-8014.48
461	1	-8014.16
462	1	-8020.69
463	1	-8015.94
464	1	-8016.25
465	1	-8017.86
466	1	-8015.51
467	1	-8016.01
468	1	-8014.77
469	1	-8014.07
470	1	-8009.92
471	1	-8007.62
472	1	-8010.21
473	1	-8008.55
474	1	-8010.71
475	1	-8011.86
476	1	-8017.57
477	1	-8017.17
478	1	-8012.83
479	1	-8017.2
480	1	-8016.12
481	1	-8014.84
482	1	-8010.64
483	1	-8015.39
484	1	-8018.19
485	1	-8016.63
486	1	-8010.59
487	1	-8011.36
488	1	-8013.49
489	1	-8012.26
490	1	-8010.98
491	1	-8012.24
492	1	-8017.92
493	1	-8016.71
494	1	-8013.82
495	1	-8013.45
496	1	-8014.99
497	1	-8016.3
498	1	-8016.2
499	1	-8024.39
500	1	-8018.6
501	1	-8019.64
502	1	-8018.63
503	1	-8017.58
504	1	-8021.04
505	1	-8014.43
506	1	-8013.25
507	1	-8019.5
508	1	-8020.94
509	1	-8013.9
510	1	-8014.43
511	1	-8009.73
512	1	-8019.14
513	1	-8018.07
514	1	-8018.45
515	1	-8014.07
516	1	-8015.72
517	1	-8016.38
518	1	-8021.14
519	1	-8017.46
520	1	-8013.19
521	1	-8008.91
522	1	-8011.13
523	1	-8015.02
524	1	-8012.85
525	1	-8014.47
526	1	-8015.52
527	1	-8013.81
528	1	-8012.09
529	1	-8010.62
530	1	-8013.31
531	1	-8012.98
532	1	-8016.87
533	1	-8013.43
534	1	-8021.62
535	1	-8016.24
536	1	-8015.15
537	1	-8020.42
538	1	-8021.54
539	1	-8020.77
540	1	-8012.07
541	1	-8016.96
542	1	-8016.43
543	1	-8012.46
544	1	-8019.48
545	1	-8017.45
546	1	-8018.51
547	1	-8019.92
548	1	-8017.43
549	1	-8014
550	1	-8017.66
551	1	-8017.74
552	1	-8019.15
553	1	-8023.62
554	1	-8017.98
555	1	-8022.47
556	1	-8018.99
557	1	-8016.69
558	1	-8014.21
559	1	-8026.95
560	1	-8022.72
561	1	-8019.95
562	1	-8013.25
563	1	-8015.64
564	1	-8022.3
565	1	-8016.71
566	1	-8014.89
567	1	-8014.65
568	1	-8018.52
569	1	-8020.61
570	1	-8016.32
571	1	-8015.55
572	1	-8018.57
573	1	-8015.21
574	1	-8016.64
575	1	-8013.18
576	1	-8014.16
577	1	-8012.76
578	1	-8010.97
579	1	-8010.71
580	1	-8010.3
581	1	-8012.73
582	1	-8015.58
583	1	-8019.78
584	1	-8019.81
585	1	-8015.25
586	1	-8016.52
587	1	-8017.53
588	1	-8018.72
589	1	-8018.75
590	1	-8016.58
591	1	-8017.63
592	1	-8015.11
